,ticker,weighted_score,sentiment_score,iv_change,price_change_pct,openInterest_previous,normalized_score,sentiment,trading_date,prev_trading_date
232,UNP,-36995.192603990174,-2.7152704395987546,0.014972864197313595,0.6361523845809144,102624.0,-3604.926002103813,BEARISH,2025-05-23,2025-05-22
15,APP,-94337.92442095256,-2.1039995745170117,-0.0043880438232252105,-0.542603192072953,259747.0,-3631.915841990574,BEARISH,2025-05-23,2025-05-22
176,QSR,-11746.132224437903,0.7580001863695015,0.007612103232298383,1.2634653963643938,31222.0,-3762.1331831522334,BEARISH,2025-05-23,2025-05-22
18,AXP,-76808.63285505315,-3.968605429344649,0.009582673417167535,0.3837061035435789,199285.0,-3854.210445093868,BEARISH,2025-05-23,2025-05-22
57,CSCO,-410323.8770372675,-3.6198497251180575,0.017504209073223646,-0.2858199736914508,1034308.0,-3967.1343259190444,BEARISH,2025-05-23,2025-05-22
115,JPM,-299582.96072352544,-2.6359064811588997,0.013421619928419677,1.040627106875167,750320.0,-3992.7359089925026,BEARISH,2025-05-23,2025-05-22
229,UAL,-271271.6477890685,-3.861632161397565,-0.008605649760642589,-1.8290832819955791,665794.0,-4074.408117061261,BEARISH,2025-05-23,2025-05-22
58,CSIQ,-31705.258817995084,-0.9757847661857203,0.05703787623355261,-2.159723864299324,75802.0,-4182.641463021435,BEARISH,2025-05-23,2025-05-22
26,BLK,-15847.282587182111,-0.957446743627218,0.004388624381662252,0.008807444886561136,35620.0,-4448.984443341413,BEARISH,2025-05-23,2025-05-22
5,ACHR,-277624.84265805536,3.9699725583238514,-0.06134494342560463,5.855930091208069,613475.0,-4525.446720046544,BEARISH,2025-05-23,2025-05-22
61,DAL,-364715.9009183122,-10.160399992069403,0.003807081197968085,4.543322396808454,786520.0,-4637.083620484059,BEARISH,2025-05-23,2025-05-22
39,CGC,-127559.04657263106,-7.2884991633857075,0.3664617601549303,-2.3465428996287323,272415.0,-4682.526533877762,BEARISH,2025-05-23,2025-05-22
182,RIVN,-1199593.5235906644,-6.808136123472526,0.1023986720001477,-1.3373448672809893,2561814.0,-4682.594144581395,BEARISH,2025-05-23,2025-05-22
34,CAT,-83743.40500777989,-2.2463681286607966,0.004063233145452107,0.16393811676906536,172472.0,-4855.478280983573,BEARISH,2025-05-23,2025-05-22
129,MBLY,-116632.0532273286,-2.507408414925144,0.05583331991216189,-0.4730218768020675,239647.0,-4866.82717611022,BEARISH,2025-05-23,2025-05-22
224,TTD,-271096.03417865984,-3.2333001162419737,0.03087031598384133,1.3828125219872047,535300.0,-5064.375755252379,BEARISH,2025-05-23,2025-05-22
145,NFLX,-257396.88629983697,-0.8306936932996638,0.010390281858995428,-1.1609394723996447,497340.0,-5175.471232956066,BEARISH,2025-05-23,2025-05-22
208,SRPT,-56549.79089375867,-3.2514134807600668,0.03963475767370773,-2.1160746756875017,108964.0,-5189.768262339734,BEARISH,2025-05-23,2025-05-22
221,TRMB,-4280.922918946203,-2.2806777795314837,0.0035466975620814896,0.496439866207043,8189.0,-5227.650407798515,BEARISH,2025-05-23,2025-05-22
17,AVGO,-1060750.5837074998,-1.4905266267608746,0.0031224712049542054,-0.23602497470421718,1979587.0,-5358.443875957458,BEARISH,2025-05-23,2025-05-22
237,VKTX,-91475.35696177866,-3.4688058937377706,0.06698195861970926,-3.1753725375340625,162729.0,-5621.330983523444,BEARISH,2025-05-23,2025-05-22
117,KHC,-217200.8955065703,-5.790124966147861,0.026787614847819007,0.22234216651249727,380191.0,-5712.941534822505,BEARISH,2025-05-23,2025-05-22
109,ISRG,-43733.98937285009,-3.1079140300744643,0.0121276533298597,-0.6121509709295387,75761.0,-5772.625674535723,BEARISH,2025-05-23,2025-05-22
231,UNH,-676173.7042223285,-2.0224668482838153,0.02365278793331394,-1.573357657498235,1168975.0,-5784.3298977508375,BEARISH,2025-05-23,2025-05-22
157,ORCL,-369825.2839914594,-4.635298363583896,0.011013438533326267,0.00775347517827638,616629.0,-5997.533103234837,BEARISH,2025-05-23,2025-05-22
201,SOFI,-1818433.81445971,-7.127043382285075,0.05575314189658218,9.632663607397301,2960494.0,-6142.332375811975,BEARISH,2025-05-23,2025-05-22
16,ARM,-502372.0670800926,-8.427605461841342,-0.0043335895241631405,0.6893617786704258,809688.0,-6204.514171879695,BEARISH,2025-05-23,2025-05-22
132,MDT,-129857.74126144548,-5.044083398752234,0.008724483926049596,3.216110579460086,201092.0,-6457.628411943066,BEARISH,2025-05-23,2025-05-22
234,UPST,-179443.95354821492,-1.9218939661616221,0.023758026031329173,-1.9264988315627944,277160.0,-6474.381351862278,BEARISH,2025-05-23,2025-05-22
11,AMD,-2345804.461209365,-5.128612125710414,0.009317414073216094,-2.6219907520475707,3560305.0,-6588.773886533219,BEARISH,2025-05-23,2025-05-22
213,TEAM,-43861.30080817501,-4.687338984889752,0.030134170063249078,-0.7490985012163629,66513.0,-6594.395202167248,BEARISH,2025-05-23,2025-05-22
47,COP,-229395.3959240332,-5.553903074394781,0.01306139292743023,0.8511253332757343,341433.0,-6718.60645936489,BEARISH,2025-05-23,2025-05-22
